Supplier_Industry,Advertising,Aerospace & Defense,Agricultural & Farm Machinery,Agricultural Products & Services,Air Freight & Logistics,Airport Services,Aluminum,Apparel Retail,"Apparel, Accessories & Luxury Goods",Automobile Manufacturers,Automotive Parts & Equipment,Automotive Retail,Biotechnology,Brewers,Building Products,Cable & Satellite,Casinos & Gaming,Coal & Consumable Fuels,Commercial Printing,Commodity Chemicals,Communications Equipment,Computer & Electronics Retail,Construction & Engineering,Construction Machinery & Heavy Transportation Equipment,Construction Materials,Consumer Electronics,Consumer Staples Merchandise Retail,Copper,Distillers & Vintners,Distributors,Diversified Chemicals,Diversified Metals & Mining,Diversified Support Services,Drug Retail,Education Services,Electric Utilities,Electrical Components & Equipment,Electronic Components,Electronic Equipment & Instruments,Environmental & Facilities Services,Fertilizers & Agricultural Chemicals,Food Distributors,Food Retail,Footwear,Forest Products,Gas Utilities,Gold,Health Care Distributors,Health Care Equipment,Health Care Facilities,Health Care Services,Health Care Supplies,Health Care Technology,Heavy Electrical Equipment,Highways & Railtracks,Home Furnishings,Home Improvement Retail,Homebuilding,Homefurnishing Retail,"Hotels, Resorts & Cruise Lines",Household Appliances,Household Products,Housewares & Specialties,Human Resource & Employment Services,Industrial Gases,Industrial Machinery & Supplies & Components,Integrated Telecommunication Services,Internet Services & Infrastructure,Leisure Facilities,Leisure Products,Life Sciences Tools & Services,Marine Ports & Services,Marine Transportation,"Metal, Glass & Plastic Containers",Motorcycle Manufacturers,Movies & Entertainment,Office Services & Supplies,Oil & Gas Drilling,Oil & Gas Equipment & Services,Oil & Gas Exploration & Production,Oil & Gas Refining & Marketing,Oil & Gas Storage & Transportation,Other Specialty Retail,Packaged Foods & Meats,Paper & Plastic Packaging Products & Materials,Paper Products,Passenger Airlines,Personal Care Products,Pharmaceuticals,Publishing,Rail Transportation,Renewable Electricity,Research & Consulting Services,Restaurants,Security & Alarm Services,Semiconductors,Soft Drinks & Non-alcoholic Beverages,Specialized Consumer Services,Specialty Chemicals,Steel,Technology Distributors,"Technology Hardware, Storage & Peripherals",Textiles,Tires & Rubber,Trading Companies & Distributors,Water Utilities,Wireless Telecommunication Services
Housewares & Specialties,0.0,8303516.21,0.0,35775250.67,8080899.029999999,0.0,2120164.9499999997,0.0,46623016.46,10403890.49,11113155.61,0.0,0.0,14024.78,43080992.949999996,0.0,0.0,0.0,14900.0,442115981.21,20645889.55,0.0,9917463.65,121097047.52,77237518.69,0.0,0.0,244449879.79000002,65389420.68,1769911.5,13278514.56,165753300.77999997,0.0,0.0,55426.99,293592.0,83593582.45,24548.27,36576493.15,291219782.31,0.0,0.0,0.0,0.0,0.0,5782059.959999999,14471100.440000001,0.0,0.0,0.0,0.0,897261.06,16746126.36,1288570.75,22739487.05,13799661.650000002,679629582.82,0.0,0.0,9303593.0,27932498.380000003,0.0,140396967.31,0.0,0.0,161947521.18,10000.0,0.0,0.0,36000.0,96934886.75,0.0,3802234.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31220796.49,0.0,31039053.119999997,151898738.23,58383.19,15731339.62,0.0,0.0,227801.72,489.01,0.0,262608126.17,1983388.97,0.0,0.0,14390777.41,0.0,0.0,118727.26,48876529.669999994,2403161.2199999997,0.0,3548778.6499999994,0.0,29310954.35,21451482.560000002,0.0
Human Resource & Employment Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97178.47,0.0,0.0,0.0,505152717.57000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54106.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2350967.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95971000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5482443.9,792.08,0.0,0.0,0.0,144648398.72,0.0,0.0,696866.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Gases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18312658.14,0.0,0.0,0.0,0.0,734179.89,5983594.98,0.0,0.0,0.0,22641.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81991628.31,604778.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19588029.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Machinery & Supplies & Components,33110054.26,38791387.260000005,129551936.21000001,334134388.80999994,389003127.73,20995648.8,1370492229.8300002,36389599.25,69593148.35,1768341872.18,751261685.4399999,28260532.47,1467894.44,9246256.28,103082129.5,9683.47,0.0,11432525.91,57748.67,1314841508.1499999,1410415376.54,18846928.89,851703297.97,2352977048.13,1278447741.51,8208809.43,6308629.28,18531520.740000002,1249940666.84,70975285.69,390209055.0,372127527.0,93083794.84,588495747.9000001,4702157.13,212939705.06,2394451363.17,10904281.93,1363770148.23,248088636.23000002,277406016.47,81141286.74,13576315.16,8737.86,1181769.91,146736637.29999998,1507801432.24,0.0,196628.65,0.0,5054619.5,691142292.25,2507096160.42,1433276898.62,28153678.89,4026732.48,41090650.61,0.0,0.0,101612883.83,234543568.2,30634.51,39633451.45,54975000.0,8375470.77,17356493466.16,56136768.87,0.0,265781.14,115364.7,960767484.8000001,0.0,27137838.23,110314689.69,1127132.9300000002,0.0,0.0,0.0,787885002.5,0.0,586553051.28,94275774.41,428504371.42,863540353.38,912386804.37,737356621.0799999,17000000.0,24406230.840000004,184029595.07999998,64042916.5,259708271.6,1100424210.74,234234990.52,556986.13,0.0,2110154516.77,0.0,0.0,953735932.12,3278720822.79,316361235.48,34210943.17,240885583.73,6310356.069999999,433973630.16999996,9072154.73,0.0
Integrated Telecommunication Services,829260.18,168000.0,0.0,0.0,56836433.79,0.0,0.0,0.0,18912448.4,457049435.51,3120215.7899999996,103876.3,766539.31,0.0,245354.85,2057043.0799999998,0.0,0.0,0.0,51670617.7,33165584.729999997,10460.38,49233372.07,4982769.88,2629083.07,173790.40000000002,0.0,0.0,149941.71,11336272.18,2104315.83,0.0,4918133.14,37735.85,0.0,24947787.61,102307216.66,73321.28,46583369.160000004,1632176.92,1507335.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506958.39,303448588.29,3117709.05,13726.26,2042600.83,0.0,0.0,0.0,429776802.40000004,929.2,0.0,0.0,0.0,0.0,76075853.54,902523346.4000001,0.0,0.0,204249.06,5316526.42,0.0,0.0,0.0,0.0,779948.86,6894053.3100000005,0.0,0.0,0.0,0.0,0.0,805733020.41,1208688.44,98140878.81,2148225.0,57209000.0,4419752.03,187940921.44,0.0,0.0,5044143.28,8132518.35,0.0,0.0,265369427.10000002,0.0,0.0,0.0,296617037.13,489756.48,4347288.13,16927139.29,0.0,169811.33,282367.92,189679673.12
Internet Services & Infrastructure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leisure Facilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54850131.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.73,0.0,2857600.5700000003,0.0,0.0,0.0,0.0,696796.23,0.0,1429269.4700000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10016.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23059273.439999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429454.0,0.0,0.0,0.0,0.0,0.0,5612288.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leisure Products,710703.0,0.0,0.0,0.0,0.0,0.0,2929144.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58965.0,0.0,0.0,0.0,0.0,646272.0,0.0,0.0,334496542.54,0.0,0.0,0.0,0.0,0.0,499486.33999999997,0.0,7682563.36,741133.96,0.0,0.0,0.0,0.0,11809816.129999999,0.0,19019.47,1137842.97,914503.99,0.0,0.0,0.0,0.0,0.0,487075.71,0.0,0.0,0.0,0.0,0.0,2325714.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634256.47,0.0,0.0,248362.85,5411277.55,0.0,0.0,8700212.02,423238.87,0.0,1046612.0,8706505.38,0.0,31698.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4472.06,0.0,0.0,96362793.36999999,1540788.34,0.0,67442.49,0.0,0.0,0.0,8551879.55,0.0,0.0,0.0,2227298.25,84447.39000000001,0.0,179201.9,1900.0,176658.0,0.0,0.0
Life Sciences Tools & Services,2031439.1799999997,230711610.62,0.0,181177073.45000002,486955271.1,1549448.69,64579344.769999996,7288912.28,169837848.71999997,131893029.16000001,557334896.53,10529441.899999999,591747347.68,0.0,48109918.15,1391847.19,0.0,7493763.55,18856269.23,1558716946.84,194993927.34,22447752.43,152058169.09,1143077.1300000001,17595697.36,4809100.0,41315904.39,13308408.24,223102053.19,209493778.36999997,49038404.39,314215726.15,932856.44,1363204657.57,0.0,1565032.08,1863906470.1,13097664.49,120811400.05,13969795.86,38008599.129999995,2393347.5700000003,0.0,0.0,0.0,1190823.34,2758486.35,0.0,0.0,4980566.46,98734978.64,94584315.48,390101418.52,664011.67,9634229.67,23347178.57,158878000.0,0.0,7220330.63,34624275.37,314398962.61,0.0,3021982.58,375505.12,0.0,584576211.6,11177452.599999998,0.0,22761994.56,1017380.53,9779974373.23,0.0,80976342.46000001,2823982.31,1847065.0699999998,17658986.68,413408.41,1127600.22,9830749.29,0.0,37068286.34,0.0,75905934.84,324453400.82,89001210.71000001,8388290.45,35032629.4,0.0,2727609630.89,2120189.2800000003,14247022.54,144862899.88,26943203.88,17051738.79,377591.95,187124591.74,1284.0,286144.8,18512712.709999997,1313732168.68,99706331.66,11330509.280000001,12509828.51,7937664.670000001,139082729.86,7898877.01,0.0
Marine Ports & Services,0.0,0.0,0.0,0.0,252407270.67,0.0,0.0,0.0,56282.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5815324.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55594.49,0.0,0.0,0.0,0.0,0.0,0.0,2636627.37,0.0,0.0,17090232.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174386233.22000003,933407.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3696233.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73729823.01,12448076.59,0.0,7149.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marine Transportation,0.0,0.0,0.0,230101.8,445162312.59,19597267.27,19925.66,0.0,731618.88,220902.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46993403.8,0.0,0.0,688891126.39,0.0,0.0,0.0,1020604523.49,0.0,0.0,0.0,5923893.74,0.0,6653843.4399999995,20159494.33,45973171.78,0.0,0.0,0.0,446772.95,0.0,0.0,1698082.28,0.0,0.0,0.0,0.0,0.0,0.0,3805901.46,0.0,0.0,0.0,0.0,2070812297.1599998,157793092.69,1867151.37,0.0,88397676.74000001,0.0,0.0,0.0,569463826.1,0.0,0.0,0.0,0.0,0.0,92277560.12,0.0,0.0,0.0,0.0,0.0,0.0,4794120289.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92310640.4,0.0,0.0,2374585.26,0.0,0.0,9574633.31,0.0,449251.31,0.0,0.0,812128947.17,0.0,0.0,0.0,13325750.98,52201.83,0.0,0.0,32482060.69,0.0,0.0,91880725.25,0.0,14780884.299999999,0.0,0.0
"Metal, Glass & Plastic Containers",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74674.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203552684.79,211856802.46,0.0,1004179467.28,0.0,132264.53,0.0,0.0,0.0,0.0,493900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285787.12,2115699.77,0.0,0.0,0.0,202671.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2448714.31,0.0,0.0,0.0,0.0,16991.15,0.0,0.0,1093662911.3999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33738.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23859478.880000003,0.0,0.0,0.0,0.0,0.0,0.0,15090025.01,0.0,4931499.39,0.0,0.0
Motorcycle Manufacturers,0.0,681300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63094075.72,704240.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27231519.14,56018.47,0.0,35221.24,0.0,0.0,0.0,0.0,0.0,0.0,103672329.48,0.0,0.0,0.0,0.0,0.0,0.0,46627535.870000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3535517.38,0.0,0.0,0.0,0.0,1688549.6600000001,0.0,0.0,0.0,658574763.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106113697.79,0.0,0.0,0.0,0.0,0.0,5409719.28,0.0,5309.73,0.0,0.0,0.0,39799554.56,0.0,13273451.36,0.0,0.0,0.0,0.0,1316.83,0.0,0.0,0.0,0.0
Movies & Entertainment,635559179.08,0.0,0.0,0.0,0.0,0.0,3915201.16,0.0,20071.31,0.0,207547.17,0.0,665628.32,0.0,2991.19,8895645.18,0.0,0.0,0.0,0.0,7044.25,0.0,1610504.4300000002,0.0,0.0,0.0,0.0,0.0,0.0,582276.74,2907566.48,19670.0,0.0,0.0,90000.0,0.0,1655522.1400000001,0.0,19801.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414590391.49,0.0,0.0,0.0,0.0,0.0,0.0,230038420.04,0.0,0.0,0.0,0.0,0.0,0.0,3803395.83,0.0,3609600.0,0.0,2295451.4099999997,0.0,2204202.9499999997,0.0,0.0,377382576.26,2830.19,0.0,0.0,0.0,0.0,0.0,4810953.54,157796.15,0.0,0.0,48704000.0,0.0,2159694.51,1087138.02,0.0,33198.11,286913.07,0.0,0.0,8059975.26,0.0,0.0,0.0,8448031.99,12140326.49,0.0,43207.81,0.0,0.0,0.0,0.0
Office Services & Supplies,0.0,0.0,0.0,0.0,4823995.82,0.0,0.0,0.0,14264.16,0.0,0.0,0.0,0.0,0.0,1937823.01,0.0,0.0,0.0,0.0,6489313.76,0.0,0.0,4311416.3100000005,0.0,1784588.69,118761.06,0.0,25419871.03,0.0,0.0,105790.56,54716.98,0.0,0.0,0.0,0.0,80845342.06,0.0,4006113.2700000005,0.0,0.0,10776536.76,3119615.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19943546.61,0.0,0.0,108224.53,0.0,0.0,0.0,0.0,3569947.74,0.0,1234362.17,0.0,0.0,25040505.06,0.0,0.0,0.0,0.0,2134731.3,0.0,0.0,0.0,0.0,0.0,7650796.640000001,0.0,0.0,0.0,0.0,9639125.31,0.0,28721.23,0.0,15981.0,0.0,0.0,0.0,0.0,0.0,736678.48,1023601.6,0.0,38867.92,3146948.92,0.0,0.0,0.0,3820.0,655752.26,0.0,0.0,0.0,64426.05,0.0,0.0
Oil & Gas Drilling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16981.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3013475.0,0.0,0.0,0.0,0.0,111321724.0,90016307.05,49387738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oil & Gas Equipment & Services,0.0,0.0,0.0,529483.0,0.0,42641.51,0.0,0.0,1553260.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176236459.43,0.0,819100.6,0.0,0.0,138679.24,0.0,0.0,811320.75,8389102.37,0.0,0.0,0.0,0.0,11602933.27,0.0,0.0,0.0,576664864.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83472.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17004471.21,0.0,0.0,0.0,0.0,1771763.28,0.0,0.0,0.0,0.0,0.0,0.0,614748983.36,439286006.93,117789751.05,0.0,0.0,0.0,0.0,535471.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1618929.49,0.0,0.0,138046.01,0.0,0.0,0.0,13560000.0,0.0,0.0,87870.79,0.0,0.0,0.0,0.0
Oil & Gas Exploration & Production,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19048.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5076683.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30954631.37,0.0,0.0,0.0,0.0,0.0,0.0,2259954.12,14707.97,0.0,0.0,0.0,0.0,0.0,662409052.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3984.9,0.0,0.0,32113568.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44488576.0,37564798.38,37769638.199999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71773671.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oil & Gas Refining & Marketing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300240.6,0.0,0.0,172963923.8,0.0,24952743.229999997,0.0,0.0,0.0,0.0,0.0,728450562.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49832041.98,0.0,0.0,0.0,0.0,0.0,354100120.87,0.0,0.0,0.0,0.0,28937.66,0.0,101456838.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849438389.1999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532349.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oil & Gas Storage & Transportation,0.0,0.0,0.0,0.0,6825.24,1993113.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274451744.16999996,0.0,149087093.95,0.0,0.0,782316909.08,0.0,194753735.89999998,0.0,0.0,0.0,0.0,19267.2,2706156.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,579009.49,0.0,0.0,0.0,0.0,0.0,0.0,5187177.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,0.0,0.0,4771262.87,0.0,0.0,0.0,0.0,20942080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3332840047.5,0.0,3618062.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2161144238.9,534623938.55,0.0,0.0,35593.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118888841.68,0.0,0.0
Other Specialty Retail,0.0,58213.19,0.0,11575934.54,121176642.36,0.0,0.0,0.0,5961.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43029700.0,96464579.04,55951663.04,31002000.0,3270459.5999999996,290846.14,0.0,0.0,75305314.11,0.0,0.0,459360.47,0.0,499984.91,0.0,0.0,0.0,945698243.78,0.0,0.0,195477.61,2362000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22086280.55,357600.4,61495.15,0.0,0.0,0.0,0.0,0.0,0.0,9288722.43,0.0,0.0,2157407.26,0.0,0.0,8833067.55,0.0,0.0,0.0,0.0,445041251.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299991710.21,40476148.83,0.0,0.0,0.0,0.0,990200.73,0.0,0.0,28665.809999999998,3126281.1,0.0,0.0,562693.92,0.0,0.0,0.0,182165.0,37750.62,0.0,75078470.77,0.0,16460.18,0.0,0.0
Packaged Foods & Meats,52485.84,8441671.44,0.0,764839394.24,5193346.0,1011910.42,8131329.209999999,555121.7000000001,25540820.330000002,1210688587.28,176184423.24,0.0,0.0,0.0,0.0,4630.08,0.0,0.0,3029730.77,660772072.27,25273707.38,0.0,292785357.37,395088204.28999996,339506408.33,53637671.9,147457.5,2391608420.4,115302255.77,51211660.4,122189062.15,417700544.7,124000500.8,39110811.0,39720.97,244733749.79,1253010955.8899999,1098225.03,148496426.59,2515841.08,391363184.34999996,34625882.83,27684037.3,0.0,0.0,27258.37,69331723.01,0.0,0.0,0.0,1739769.8,6919249.109999999,117597946.19999999,99610655.33000001,2568896.3699999996,19816222.509999998,0.0,0.0,0.0,38250514.12,4458.49,0.0,37456880.769999996,0.0,91818645.72,232742328.89,211478507.55,0.0,832772.7,0.0,951346500.53,0.0,6821232.29,16661833.59,28579319.63,47290.6,753804.86,0.0,0.0,0.0,0.0,24310.0,18243551.56,6467250870.29,612222.36,0.0,6341965.65,0.0,127420924.38,2718686.27,188.68,418998629.24,278205225.39,49442956.33,0.0,1846986001.8999999,5149232.13,0.0,10430882.81,4114323070.1,28284316.98,7301932.82,40736979.1,4275607.0,32447515.929999996,3971781.23,0.0
Paper & Plastic Packaging Products & Materials,82292059.21000001,383829880.19,0.0,1387690.41,30573818.35,2239518.9,20777520.86,0.0,212264.14,525898143.0,198440205.04999998,0.0,1189373.89,303173.45,7023404.319999999,0.0,0.0,0.0,36919.87,425253517.54999995,436274.21,0.0,2760118057.25,61173931.81,210381573.36999997,13206151.129999999,220037638.89,0.0,330711325.26,25448.11,132686583.97,2704942.62,1734115.56,5462530.63,0.0,6070699.33,271052423.78000003,207333667.32999998,4279657.45,0.0,104256280.53999999,241463.27000000002,0.0,16976147.42,0.0,121759.61,11190964.57,0.0,0.0,0.0,6151452.45,451220386.92,172608932.77,0.0,0.0,7343558.74,0.0,0.0,299594.68,47692926.2,33840658.73,0.0,0.0,0.0,3379756.25,273505614.57,203116672.82,0.0,0.0,0.0,117806452.16,51000.0,1356462.26,0.0,0.0,9796.28,0.0,0.0,0.0,0.0,0.0,575471.69,700.0,195588179.67999998,378783859.26,5757352.7,0.0,108871576.38,5854724.35,11951935.01,35113.28,1361963907.87,1637844847.6,0.0,0.0,111513736.47,253881218.35,0.0,0.0,814647345.77,2496052.87,20278583.23,2079448.98,133046.58,23801763.889999997,0.0,0.0
Paper Products,0.0,34306.37,0.0,73864.69,0.0,0.0,8244.0,0.0,5272713.62,0.0,2592531.94,0.0,3648721.11,0.0,1440728.41,1589150.62,0.0,291329.21,0.0,15598879.35,19060.28,8965821.59,563442.0,631.8,12078591.7,0.0,0.0,0.0,5722250.08,350034.3,151305079.95999998,20474866.03,3359.62,0.0,0.0,0.0,24253657.16,401283.57,4063699.5100000002,2442271.04,0.0,0.0,0.0,0.0,6766634.35,0.0,0.0,0.0,0.0,0.0,0.0,31549084.56,71453785.32,0.0,4668.0,2912.49,0.0,0.0,0.0,0.0,939097.35,42853139.70999999,219105.65,0.0,0.0,66711685.36000001,13256785.549999999,0.0,0.0,8849.56,14264940.48,0.0,0.0,0.0,0.0,11493307.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82305056.22999999,0.0,3584789068.95,0.0,0.0,229452.34999999998,0.0,0.0,1915126.44,28977965.759999998,884.96,0.0,332564210.4,0.0,0.0,0.0,42736996.64,127433.63,0.0,404074950.81,464200.0,4548028.87,0.0,0.0
Passenger Airlines,7000000.0,78599.41,0.0,0.0,487226.95,9446007.07,0.0,0.0,0.0,0.0,16346907.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422839.94,0.0,0.0,424066.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18060000.0,0.0,0.0,0.0,113207.55,257331.18,0.0,0.0,58825634.66,0.0,0.0,0.0,181948.0,0.0,0.0,0.0,0.0,0.0,85003100.0,0.0,0.0,0.0,0.0,0.0,0.0,482976268.06,73100.0,0.0,0.0,0.0,0.0,28099691.33,0.0,0.0,0.0,0.0,14300.0,0.0,0.0,0.0,0.0,6778000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24200.0,0.0,0.0,4896322019.18,0.0,0.0,0.0,0.0,0.0,0.0,2378920.02,0.0,1522000.0,0.0,0.0,0.0,2180901.48,0.0,6000.0,0.0,0.0,2616127.97,0.0,0.0
