Supplier_Industry,Advertising,Aerospace & Defense,Agricultural & Farm Machinery,Agricultural Products & Services,Air Freight & Logistics,Airport Services,Aluminum,Apparel Retail,"Apparel, Accessories & Luxury Goods",Automobile Manufacturers,Automotive Parts & Equipment,Automotive Retail,Biotechnology,Brewers,Building Products,Cable & Satellite,Casinos & Gaming,Coal & Consumable Fuels,Commercial Printing,Commodity Chemicals,Communications Equipment,Computer & Electronics Retail,Construction & Engineering,Construction Machinery & Heavy Transportation Equipment,Construction Materials,Consumer Electronics,Consumer Staples Merchandise Retail,Copper,Distillers & Vintners,Distributors,Diversified Chemicals,Diversified Metals & Mining,Diversified Support Services,Drug Retail,Education Services,Electric Utilities,Electrical Components & Equipment,Electronic Components,Electronic Equipment & Instruments,Environmental & Facilities Services,Fertilizers & Agricultural Chemicals,Food Distributors,Food Retail,Footwear,Forest Products,Gas Utilities,Gold,Health Care Distributors,Health Care Equipment,Health Care Facilities,Health Care Services,Health Care Supplies,Health Care Technology,Heavy Electrical Equipment,Highways & Railtracks,Home Furnishings,Home Improvement Retail,Homebuilding,Homefurnishing Retail,"Hotels, Resorts & Cruise Lines",Household Appliances,Household Products,Housewares & Specialties,Human Resource & Employment Services,Industrial Gases,Industrial Machinery & Supplies & Components,Integrated Telecommunication Services,Internet Services & Infrastructure,Leisure Facilities,Leisure Products,Life Sciences Tools & Services,Marine Ports & Services,Marine Transportation,"Metal, Glass & Plastic Containers",Motorcycle Manufacturers,Movies & Entertainment,Office Services & Supplies,Oil & Gas Drilling,Oil & Gas Equipment & Services,Oil & Gas Exploration & Production,Oil & Gas Refining & Marketing,Oil & Gas Storage & Transportation,Other Specialty Retail,Packaged Foods & Meats,Paper & Plastic Packaging Products & Materials,Paper Products,Passenger Airlines,Personal Care Products,Pharmaceuticals,Publishing,Rail Transportation,Renewable Electricity,Research & Consulting Services,Restaurants,Security & Alarm Services,Semiconductors,Soft Drinks & Non-alcoholic Beverages,Specialized Consumer Services,Specialty Chemicals,Steel,Technology Distributors,"Technology Hardware, Storage & Peripherals",Textiles,Tires & Rubber,Trading Companies & Distributors,Water Utilities,Wireless Telecommunication Services
Gold,0.0,0.0,162645200.0,6129316.16,99638089.75,0.0,4997265.5,770728966.79,45071.64,925813.53,6563363.6899999995,0.0,0.0,0.0,0.0,27468.0,0.0,0.0,218400.0,1112395.42,0.0,0.0,209923.19,0.0,279533.49,0.0,0.0,0.0,0.0,751188.55,0.0,138838894.42,0.0,0.0,0.0,0.0,31515056.09,0.0,3900.0,108239.47,0.0,0.0,0.0,0.0,0.0,0.0,2454039847.88,0.0,0.0,0.0,0.0,2658375.29,121100.0,0.0,0.0,1757300.0,0.0,0.0,0.0,1748400.0,183365559.87,0.0,8474974.02,0.0,0.0,709634296.99,0.0,0.0,0.0,0.0,24278000.0,0.0,0.0,48717.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371748500.0,0.0,0.0,0.0,3982.3,0.0,0.0,940425.77,0.0,0.0,0.0,747002128.21,0.0,0.0,0.0,276435315.83,1263500.0,0.0,907368.94,1292431.39,1409652.3800000001,0.0,0.0
Health Care Distributors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18323267.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health Care Equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37315278.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4131.86,3207088.8400000003,0.0,48672.56,666167.6900000001,2959583.51,78202000.0,0.0,0.0,0.0,26283.18,0.0,148950.43,14541.4,0.0,0.0,0.0,67373.46,0.0,644326523.8199999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35993645.559999995,0.0,0.0,0.0,13291150.71,0.0,0.0,0.0,11440775.08,0.0,0.0,0.0,0.0,0.0,5349279.46,0.0,0.0,0.0,50365277.03,0.0,0.0,0.0,151135309.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3970153.09,0.0,0.0,16297856.04,0.0,0.0,35398.23,0.0,66185.84,81990883.26,0.0,0.0,0.0,0.0,0.0
Health Care Facilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1306.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38053.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health Care Services,0.0,0.0,0.0,0.0,344288.29,0.0,10332703.76,0.0,4986770.12,0.0,3762854.55,37875730.38,622046.5,0.0,7895587.14,3872236.5,0.0,0.0,0.0,156444762.88,82821638.43,0.0,0.0,74697222.79,0.0,0.0,0.0,96674348.81,15412620.100000001,0.0,0.0,2198784.45,0.0,0.0,0.0,0.0,114019620.27,0.0,11150.44,0.0,0.0,761946.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289449.58,644996864.53,183450623.32000002,124202295.13,0.0,2158551.5500000003,0.0,0.0,0.0,1487999.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406106407.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42076942.1,0.0,67776058.64999999,0.0,0.0,0.0,2889486.0,0.0,0.0,0.0,5027777.78,0.0,0.0,28561982.580000002,0.0,0.0,0.0,762159769.0,4953598.06,13425970.35,378584.08,315425850.11,842310.9299999999,0.0,0.0
Health Care Supplies,1746557.15,0.0,0.0,40263922.23,2665859.92,95351.24,103655844.93,1415.93,1918810.03,317819.45,3426916.9499999997,5403802.23,44840632.019999996,0.0,0.0,0.0,0.0,0.0,109557.54,542401624.77,26066782.98,0.0,2499149.46,23200564.619999997,1054283.37,0.0,0.0,0.0,4752286.859999999,619376.1900000001,139077341.0,4855972.79,0.0,0.0,3005791.0700000003,511881253.59000003,99150436.89,102540317.72999999,265661744.46,94339.62,661105421.32,0.0,88838.82,3442.48,0.0,0.0,513816.0,0.0,0.0,30547999.45,63008236.48,307646717.58,56808512.69,0.0,0.0,23141.86,0.0,0.0,0.0,0.0,3504.42,0.0,3491603.1599999997,0.0,0.0,143227933.94,24544484.27,0.0,0.0,0.0,159549248.85,2450943.4,183157400.0,0.0,0.0,1875847.0,0.0,0.0,0.0,0.0,0.0,1570241.05,0.0,164997.34,13859103.53,2533995.92,34411000.0,0.0,429947.44,1886.79,0.0,8015736.590000001,57233609.32,75549155.53,147000.0,777478183.12,0.0,0.0,0.0,414000248.6,389810998.84,11536409.24,2148300.0,3600.0,27935759.27,0.0,0.0
Health Care Technology,299913084.46,58049852.43,38938.06,239509946.23,184703333.25,10414603.14,54559001.339999996,43061195.59,139989904.39000002,2425534174.97,1290917881.74,166619312.15,50849941.14,40052878.54,155791690.35,354091818.19,0.0,36924264.0,56668619.31,3596437920.64,789570809.24,5540895.07,1873497593.91,591889962.72,891227948.39,7171700.0,189897154.47,31353591.33,39100815.61,169910446.46,448841219.15000004,1333850818.52,30057739.009999998,64261019.18,51715020.17,293807710.82,1668099989.46,36899697.94,1118786046.93,898272361.34,81127853.42,333085640.14,0.0,0.0,65994400.0,0.0,29652665.07,0.0,47826520.75,937804.44,195941147.32,258454178.37000003,9441778241.54,622303759.1500001,23770251.67,169489052.9,0.0,0.0,0.0,223133697.64,1334135455.92,0.0,202080332.27,356259.75,0.0,1581674445.1100001,2716169469.27,0.0,0.0,13480713.219999999,1779987731.93,3298573.36,112974627.51,0.0,94662457.72,920015076.1300001,232488911.23999998,0.0,41697913.36,0.0,5161600.0,112204783.8,9673302.809999999,621703448.11,2011945883.59,105592795.55999999,85105302.97,0.0,117319522.5,104828210.18,26729610.01,929652392.85,613165522.78,96093976.25,159136250.03,2397893728.14,8661327.43,65101576.75,5060940.53,5928519378.47,1065890060.72,241229608.09,224292881.29000002,830555744.02,1031365346.31,1928449.41,136461200.0
Heavy Electrical Equipment,0.0,0.0,0.0,0.0,1556.6,0.0,0.0,0.0,122795110.16,879638.35,3230097.95,32920.35,122463.11,219436.29,51755732.800000004,0.0,0.0,0.0,0.0,82672062.62,281132.08,0.0,257817137.43,1175329735.05,6024204.2299999995,0.0,0.0,0.0,0.0,1238938.06,174256158.85999998,127751.54,0.0,0.0,0.0,0.0,72429834.37,6132.08,0.0,2019183.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44531461.269999996,2689198883.45,0.0,0.0,0.0,0.0,0.0,73420150.15,0.0,0.0,523527.0,0.0,0.0,1482631013.4,2820885.24,0.0,0.0,0.0,5109317.04,0.0,0.0,20513274.34,2682087.4299999997,0.0,0.0,0.0,0.0,0.0,59503136.28,0.0,0.0,818799448.75,0.0,0.0,0.0,0.0,39648879.83,0.0,0.0,3455854.28,297933315.13,0.0,0.0,299603807.07,0.0,0.0,0.0,283132924.02,3055652.82,0.0,0.0,0.0,201932614.21999997,0.0,0.0
Highways & Railtracks,0.0,0.0,0.0,0.0,266607.38,156528.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520367.96,0.0,0.0,0.0,0.0,13939497.01,0.0,104379.26,31980.0,0.0,0.0,0.0,0.0,0.0,0.0,10713994.79,823382.3,0.0,0.0,0.0,0.0,0.0,710416.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44697.83,0.0,567893530.74,0.0,4027243.36,0.0,0.0,6166.01,5980824.5600000005,0.0,0.0,0.0,0.0,31637952.380000003,23880155.15,0.0,0.0,0.0,65120333.16,0.0,1999303.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25514376.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3905494.11,0.0,0.0,0.0,377087.5,0.0,0.0,0.0,219880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Home Furnishings,0.0,0.0,0.0,0.0,2141.59,0.0,0.0,0.0,39970.79,143860398.71,265258935.89000002,0.0,0.0,0.0,73349062.65,0.0,0.0,0.0,0.0,390635.85,0.0,0.0,6841892.95,319800.0,0.0,0.0,0.0,0.0,0.0,7917608.0,1148230.78,0.0,0.0,0.0,0.0,0.0,11794473.6,0.0,11089561.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,82414240.23,0.0,0.0,1190932525.09,0.0,0.0,0.0,0.0,21716346.12,0.0,246911.33,0.0,0.0,39755948.849999994,8736.29,0.0,0.0,0.0,13443395.02,0.0,0.0,0.0,18039423.2,0.0,24111665.790000003,0.0,0.0,0.0,0.0,0.0,2324958.17,8933008.03,0.0,30682201.72,0.0,0.0,0.0,0.0,0.0,2273.45,525272.65,0.0,15476346.05,13337772.74,0.0,0.0,0.0,25988.44,2799949.67,0.0,8362.83,78200.0,738611.5,0.0,0.0
Home Improvement Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87629018.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17355954.97,0.0,55795.0,0.0,0.0,0.0,0.0,0.0,93758.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231345716.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47502549.12,0.0,0.0,0.0,0.0,0.0,0.0
Homebuilding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329273.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615250.0,0.0
Homefurnishing Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8840677.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hotels, Resorts & Cruise Lines",0.0,113637016.32000001,0.0,0.0,277333315.81,0.0,119409942.18,16441180.77,15240252.82,10221358.71,139622046.1,0.0,798113.2,79226258.7,119537052.86,1360871.4100000001,0.0,0.0,24528.3,121234561.24000001,675618.17,82661000.0,99874953.19,3354.0,2129234.06,15259975.49,0.0,21355624.47,569254.36,5248819.0,124157569.32000001,222863357.44,186825.0,0.0,0.0,0.0,132447498.7,0.0,223666.73,46432693.19,329137344.0,0.0,0.0,0.0,6312.13,0.0,300.0,0.0,0.0,0.0,0.0,25542341.66,225491346.44,35645981.620000005,99462.16,0.0,0.0,0.0,0.0,3082978312.65,9990.0,0.0,17668577.299999997,23249.63,0.0,456582806.15,91374952.87,0.0,0.0,15762484.61,10069073.05,80503.8,207020728.25,0.0,4446750.0,2197158.13,0.0,0.0,0.0,0.0,0.0,4097.0,94022323.71,433906391.54,9111694.62,365611.26999999996,21622385.33,0.0,28753899.560000002,176550.45,46242.45,670582.6,114793779.14999999,24574630.83,0.0,9705987.399999999,0.0,0.0,3887285.41,4501394.2,27347111.07,0.0,13057331.36,1014880.41,415956.89,111920.0,0.0
Household Appliances,0.0,1412321595.39,0.0,0.0,60360457.15,0.0,104398.19,10178997.01,15606.19,266224673.55,818132463.71,0.0,5222.12,0.0,185183.44,0.0,0.0,0.0,0.0,951260.67,91035088.28999999,0.0,0.0,0.0,20837490.01,52505455.36000001,0.0,0.0,6106313.9399999995,9479107.620000001,1390595.8399999999,0.0,79686667.13,264162321.26,269195153.33,0.0,415788910.58,27967.06,112565642.72,0.0,4660407.56,0.0,0.0,0.0,0.0,1202439.91,507478019.83,0.0,0.0,0.0,0.0,2215331.33,986601685.21,0.0,151829283.32,16407623.49,35913469.83,0.0,0.0,5459686.73,2417765952.62,0.0,122645703.41,0.0,0.0,1137858073.88,8688404.09,0.0,0.0,0.0,2163404403.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3993414.0,194486229.85999998,8393436.76,0.0,122864.98,13394.69,3320457.65,0.0,126786318.92,146458.45,333415.09,0.0,1066634206.03,0.0,0.0,0.0,5580824.7,988581297.0500001,0.0,0.0,410900.0,0.0,1149178.11,0.0
Household Products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356852174.52,0.0,0.0,1275212.87,0.0,17041381.43,0.0,309795.62,0.0,63205148.32,0.0,0.0,329028920.11,0.0,0.0,0.0,0.0,10134893.79,0.0,0.0,0.0,17150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6339452.12,18999890.28,0.0,0.0,0.0,26115063.28,0.0,0.0,0.0,0.0,8163463.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2372236.58,0.0,0.0,0.0,0.0,0.0,0.0,1546270.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58061655.84,0.0,0.0
Housewares & Specialties,180811.33,81198084.52,3504.42,124773587.53,49709508.89,0.0,74017996.79,29334483.22,83130595.61,62335227.9,14808032.870000001,0.0,3743119.27,0.0,26122202.37,0.0,0.0,0.0,126185.82,1054529106.22,123888317.5,0.0,18072061.54,0.0,94070640.11,0.0,0.0,144865901.82999998,41632320.82,55122685.980000004,65947151.33,1570420839.12,0.0,0.0,0.0,1965729.42,708607448.42,2220101.63,371715943.37,561476238.8000001,10085276.7,0.0,0.0,0.0,0.0,11169455.93,18849138.09,0.0,0.0,0.0,0.0,104219496.54,164943163.56,0.0,0.0,619438274.3,0.0,0.0,0.0,8269787.569999999,119069463.7,18875802.33,622372103.15,0.0,0.0,1408335346.3400002,40097923.11,0.0,0.0,0.0,102111453.75000001,250000.0,15585400.85,0.0,0.0,0.0,17522123.89,0.0,0.0,0.0,0.0,0.0,82766693.95,62554585.29,3891387.21,77656437.57,0.0,0.0,10790597.35,1631.52,0.0,488311223.19,62602729.83,0.0,0.0,185206018.85,0.0,0.0,0.0,342105571.85,429037827.6,68598.17,3809620.29,95424723.51,127882875.97,85515.04,0.0
Human Resource & Employment Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81907.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14889.84,0.0,0.0,389600.0,307419639.71,0.0,0.0,0.0,7547.17,44339.62,0.0,0.0,0.0,0.0,60297770.620000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4309188.64,1339537.87,0.0,0.0,0.0,0.0,0.0,0.0,2779795.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11856.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141500.0,0.0,0.0,0.0,0.0,20792.0,18867.92,0.0,0.0,2603.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Gases,0.0,0.0,0.0,0.0,0.0,51213982.71,0.0,0.0,17467169.8,0.0,4247.79,0.0,0.0,0.0,47476157.87,0.0,0.0,0.0,0.0,276607.53,0.0,0.0,0.0,0.0,42805607.22,0.0,0.0,0.0,0.0,0.0,90235296.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4887468.16,78840810.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2566374.72,0.0,18753649.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,831.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Machinery & Supplies & Components,134870637.07,222222761.67,321213935.30999994,290083081.35,695503049.16,53553607.35,597268406.01,202576275.51,138178832.57000002,3221857839.14,2585464836.94,126293381.2,479839418.86,533316239.11,221817357.99,588693.26,0.0,35725944.14,148257000.86,1942816052.33,1571689784.82,96602530.9,2743218103.83,1827330248.27,857403028.39,7596008.62,9990652.14,30974544.44,641870932.01,150371865.2,3019936354.19,1500941650.04,306025253.34000003,1080547186.32,36427113.95,378250225.79,4516977764.79,188751195.71,1787672602.07,365578922.1,272591263.48,114052838.12,348103442.44000006,0.0,0.0,738224064.18,585496822.8,0.0,807985.86,0.0,4453730.21,482914496.99,3097191615.64,4872989936.1,23111311.5,17677833.91,303600606.12,0.0,1282140.0,465520710.55,446798218.22,10592505.96,378647347.13,65236000.0,75878041.98,14779519212.69,310058959.25,0.0,1571600.0,59001689.269999996,2409982435.94,0.0,84827803.03999999,93329580.37,163527786.69,12631600.0,41212902.519999996,0.0,99666989.33000001,28451441.52,937601695.5500001,56246.34,187635264.39999998,1798011055.05,1588213667.29,89958483.03999999,226001135.59,56443355.17,502947393.91999996,225997249.56,645054013.38,1881526564.0,1115524378.4,12182837.25,26634552.46,3608214577.11,0.0,0.0,62045870.75,2650367840.41,2485404969.5,26148984.62,537158260.01,24515127.96,890139192.4200001,221900.92,0.0
Integrated Telecommunication Services,0.0,0.0,0.0,0.0,0.0,424654.07,1289234.7,0.0,7185497.54,276236423.51,163385208.77999997,14283221.62,928010.98,0.0,1089108.9,13248260.96,0.0,0.0,1507617.61,386519094.62,141785496.16,398396.52999999997,61676139.28,58308.59,5647558.46,4341069.88,0.0,0.0,0.0,42621415.39,1742303.23,42301984.04,0.0,2891132.08,5124898.73,0.0,1103244870.42,27572.02,55636402.6,14467357.16,12769564.24,0.0,0.0,0.0,0.0,0.0,6792452.84,0.0,27578703.560000002,0.0,0.0,16109.93,1171943326.93,34542298.28,6011.34,0.0,0.0,0.0,0.0,872203541.63,3640151.33,0.0,285133.71,0.0,0.0,136294702.69,2244706576.48,0.0,0.0,17171255.84,338652401.28999996,0.0,0.0,0.0,0.0,10540102.73,3489055.22,0.0,0.0,0.0,0.0,267841.17,0.0,0.0,310029703.46,933985.84,0.0,724467.75,7047340.91,6560050.07,0.0,3931886.8,48373166.379999995,0.0,0.0,78163911.65,0.0,0.0,0.0,528931036.12,214809283.07999998,6384781.13,11572.64,0.0,284787.72000000003,0.0,1289851147.9299998
Internet Services & Infrastructure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leisure Facilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171252483.58,0.0,0.0,0.0,0.0,0.0,0.0,102194.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8760.0,0.0,4571198.5,0.0,0.0,10567036.43,0.0,4094332.3,0.0,2857142.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7253032.08,0.0,0.0,0.0,0.0,0.0,14016836.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50893890.32,11195700.94,0.0,0.0,0.0,0.0,0.0,1465067.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4433.96,0.0,0.0,0.0,0.0,0.0,23677480.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leisure Products,1131132.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553586.79,1071517.81,0.0,0.0,0.0,0.0,207547.17,0.0,0.0,0.0,0.0,2738349.38,79548.47,0.0,28474703.36,0.0,0.0,0.0,0.0,0.0,885282.98,0.0,4565679.03,2373626.97,0.0,0.0,0.0,0.0,1297191.9100000001,0.0,66643.19,0.0,3972710.15,0.0,0.0,0.0,0.0,0.0,2271921.2,0.0,0.0,0.0,0.0,0.0,4344099.9799999995,0.0,0.0,0.0,0.0,0.0,0.0,8587085.19,0.0,0.0,1219695.6,0.0,0.0,1921995.72,94890.44,0.0,0.0,78619739.27,486871.27,0.0,2047010.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142500.0,0.0,0.0,0.0,0.0,0.0,20004459.46,0.0,388278.77,0.0,154769.6,0.0,32847999.75,0.0,0.0,0.0,0.0,11830.2,0.0,1158561.15,1300.0,36810.6,0.0,0.0
Life Sciences Tools & Services,4211600.71,286462594.12,32957720.28,488424428.79999995,282587338.41,2423784.71,106240033.33,1928977.0699999998,158471314.41,594501337.39,204115124.39,25605226.51,256675671.85,200986240.6,89494093.63,46726552.84,0.0,0.0,13492253.04,645432119.67,522446389.38,31865614.940000005,591037219.55,34364617.58,74868480.77,11487246.61,0.0,102424740.36,104082334.35000001,1556450939.94,555765862.93,569053493.0400001,5188549.1,2166529542.66,346200.0,0.0,4169090147.39,23658571.56,597753810.91,26077811.21,743965268.4200001,876996.02,0.0,0.0,133499.0,24981335.82,172702.3,2617686.11,2198218.56,6995312.6899999995,239447056.75,1014204367.68,1118494973.76,151157247.03,12615519.27,38868670.18,18539.83,0.0,14348479.25,11357548.85,1377510438.5700002,42527037.199999996,119786008.98,0.0,0.0,2313514754.84,52379976.089999996,0.0,10951904.75,106189.45,15309576998.57,0.0,74549394.82000001,870929.8,3428523.6,18762803.46,63266518.730000004,0.0,33035795.25,0.0,28193424.94,0.0,45307867.74,1187285037.62,1019471078.8599999,20834135.79,88946407.59,191363.5,3489173911.1,50278200.26,78414637.47,992200591.76,78922517.84,44911270.260000005,0.0,799261179.89,0.0,2900476.0,124903014.13,2497034152.56,731391388.46,160494129.43,22497306.66,1174700.19,370468035.83,21561661.979999997,0.0
