Supplier_Industry,Advertising,Aerospace & Defense,Agricultural & Farm Machinery,Agricultural Products & Services,Air Freight & Logistics,Airport Services,Aluminum,Apparel Retail,"Apparel, Accessories & Luxury Goods",Automobile Manufacturers,Automotive Parts & Equipment,Automotive Retail,Biotechnology,Brewers,Building Products,Cable & Satellite,Casinos & Gaming,Coal & Consumable Fuels,Commercial Printing,Commodity Chemicals,Communications Equipment,Computer & Electronics Retail,Construction & Engineering,Construction Machinery & Heavy Transportation Equipment,Construction Materials,Consumer Electronics,Consumer Staples Merchandise Retail,Copper,Distillers & Vintners,Distributors,Diversified Chemicals,Diversified Metals & Mining,Diversified Support Services,Drug Retail,Education Services,Electric Utilities,Electrical Components & Equipment,Electronic Components,Electronic Equipment & Instruments,Environmental & Facilities Services,Fertilizers & Agricultural Chemicals,Food Distributors,Food Retail,Footwear,Forest Products,Gas Utilities,Gold,Health Care Distributors,Health Care Equipment,Health Care Facilities,Health Care Services,Health Care Supplies,Health Care Technology,Heavy Electrical Equipment,Highways & Railtracks,Home Furnishings,Home Improvement Retail,Homebuilding,Homefurnishing Retail,"Hotels, Resorts & Cruise Lines",Household Appliances,Household Products,Housewares & Specialties,Human Resource & Employment Services,Industrial Gases,Industrial Machinery & Supplies & Components,Integrated Telecommunication Services,Internet Services & Infrastructure,Leisure Facilities,Leisure Products,Life Sciences Tools & Services,Marine Ports & Services,Marine Transportation,"Metal, Glass & Plastic Containers",Motorcycle Manufacturers,Movies & Entertainment,Office Services & Supplies,Oil & Gas Drilling,Oil & Gas Equipment & Services,Oil & Gas Exploration & Production,Oil & Gas Refining & Marketing,Oil & Gas Storage & Transportation,Other Specialty Retail,Packaged Foods & Meats,Paper & Plastic Packaging Products & Materials,Paper Products,Passenger Airlines,Personal Care Products,Pharmaceuticals,Publishing,Rail Transportation,Renewable Electricity,Research & Consulting Services,Restaurants,Security & Alarm Services,Semiconductors,Soft Drinks & Non-alcoholic Beverages,Specialized Consumer Services,Specialty Chemicals,Steel,Technology Distributors,"Technology Hardware, Storage & Peripherals",Textiles,Tires & Rubber,Trading Companies & Distributors,Water Utilities,Wireless Telecommunication Services
Health Care Equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1887496.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7830897.31,0.0,0.0,0.0,0.0,1438903.86,0.0,0.0,0.0,0.0,0.0,0.0,73274.34,10461.09,0.0,0.0,0.0,58498.229999999996,0.0,78094.84999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2296672.29,0.0,0.0,0.0,2201942.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314203.52999999997,0.0,0.0,99032.87,3779658.39,0.0,0.0,0.0,6283.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792746.02,0.0,0.0,535780.39,0.0,0.0,247787.61,0.0,75962.83,0.0,0.0,0.0,0.0,0.0,0.0
Health Care Facilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health Care Services,0.0,0.0,0.0,0.0,699462.13,0.0,5827512.78,0.0,2061463.12,0.0,18419816.53,825.71,107145.83,0.0,15284.03,10407538.56,0.0,0.0,0.0,94617838.8,71153396.23,0.0,0.0,0.0,336283.19,0.0,0.0,0.0,8211733.35,1017218.2,0.0,507772.58,0.0,0.0,0.0,0.0,74330932.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347292134.28,0.0,20389249.000000004,0.0,0.0,0.0,0.0,0.0,107755.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111073502.17999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14218190.0,0.0,15500081.8,6230478.79,0.0,0.0,1315959.0,0.0,0.0,0.0,0.0,0.0,0.0,828559.4299999999,0.0,0.0,0.0,409649329.76,1471946.73,0.0,201238.94,170642626.81,800322.11,0.0,0.0
Health Care Supplies,0.0,0.0,0.0,13573664.72,460937.16,7826.38,29052650.52,0.0,112536.05,154646430.01000002,10031475.600000001,4332297.61,56385350.25,0.0,0.0,0.0,0.0,0.0,4424.78,335112134.8,7147938.0,0.0,1046273.44,6133300.29,0.0,0.0,0.0,0.0,0.0,13191910.33,33280319.849999998,1803300.0,0.0,0.0,492367.83999999997,18786525.83,405739591.89,10599022.430000002,97748729.05,0.0,2785434.79,0.0,0.0,1393.81,0.0,0.0,60212.0,0.0,0.0,0.0,1149000.0,163381777.95,3007597.42,17699.12,0.0,0.0,0.0,0.0,0.0,0.0,644272.1,0.0,1141342.57,0.0,0.0,17308378.77,15724358.399999999,0.0,0.0,0.0,27559469.54,1944952.83,0.0,3169128.71,0.0,529680.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11494899.13,25251438.21,10891059.1,38499000.0,0.0,1523056.66,3773.58,0.0,2167716.96,6429196.95,129063136.43,0.0,7768336.1899999995,0.0,0.0,0.0,148924879.98999998,2839534.21,0.0,950400.0,2800.0,25511401.71,0.0,0.0
Health Care Technology,73921612.61000001,55735206.93,0.0,25368862.09,37717309.86,130022.13,109468826.19999999,0.0,17149268.15,530376220.08,81007211.17999999,1531344.1800000002,6409642.34,1899883.3699999999,31209086.14,45991455.9,0.0,315473379.71999997,2431861.84,1012370346.41,98290075.16,6714538.74,623915159.12,26542161.02,378330217.42,13146980.56,96785170.06,809669.93,5706535.79,17837472.31,66485315.78,707456493.36,1318507.9100000001,15361911.26,1807391.55,20986710.91,364879519.07,2145289.4,113848248.97,106924291.34,36616770.879999995,152022400.0,0.0,0.0,0.0,0.0,15792183.43,0.0,7636179.970000001,0.0,178399159.39000002,26990765.450000003,2480113679.49,155127486.53,0.0,114856852.33,10011605.29,0.0,0.0,41036398.42,624228008.21,0.0,28442103.2,23207.54,0.0,469752730.21000004,437308216.14,0.0,0.0,4259198.57,656684495.53,934678.6,85677272.93,0.0,21381617.7,280625234.65000004,95119807.79,0.0,10155427.56,0.0,2972418.51,0.0,128234.60999999999,162426437.29,611345898.97,42495319.79,289649593.42,0.0,44653008.99,44418949.65,1439244.5499999998,707671968.43,338615913.79,53786196.51,61114822.85,1055425555.1600001,25310156.27,0.0,0.0,2122652013.62,225745875.10999998,74736518.02000001,53996524.46,60498030.08,471448053.87,47500.0,0.0
Heavy Electrical Equipment,0.0,0.0,0.0,0.0,3264.15,0.0,0.0,0.0,0.0,466954.6,742323.57,14.18,124507.24,201508.76,0.0,0.0,0.0,0.0,0.0,45296.85,0.0,0.0,38157557.239999995,545739939.49,1320245.1600000001,0.0,0.0,0.0,0.0,0.0,87862886.78,68907.63,0.0,0.0,0.0,0.0,959150.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23720140.05,1189883970.09,45780.54,0.0,0.0,0.0,0.0,94653.99,0.0,0.0,0.0,0.0,0.0,555347114.81,1976.88,0.0,0.0,0.0,1879934.6600000001,0.0,0.0,438017.7,773546.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64472336.16,0.0,0.0,0.0,0.0,70647801.44,0.0,0.0,238358639.68,0.0,0.0,0.0,1974910.65,0.0,0.0,0.0,0.0,1408621.91,0.0,0.0,0.0,241960310.24,0.0,0.0
Highways & Railtracks,0.0,0.0,0.0,0.0,211470.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9763.0,0.0,0.0,16315.49,0.0,0.0,0.0,0.0,0.0,0.0,73639.77,0.0,0.0,0.0,0.0,0.0,0.0,14920268.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49036696.69,0.0,0.0,0.0,0.0,0.0,3334482.87,0.0,0.0,0.0,0.0,25030.19,0.0,0.0,0.0,0.0,8444867.25,0.0,1054227.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389905.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Home Furnishings,0.0,0.0,0.0,0.0,356203.54,0.0,0.0,0.0,173433.62,73980057.51,61996198.339999996,0.0,0.0,0.0,34303779.83,0.0,0.0,0.0,0.0,178969.06,0.0,0.0,1552657.13,316200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946145.7100000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17075555.8,0.0,0.0,305225732.29,0.0,0.0,0.0,3041541.99,13333234.15,0.0,2027906.19,0.0,0.0,2013177.34,10802.1,0.0,0.0,0.0,5493166.49,0.0,123350.0,0.0,0.0,0.0,6763905.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23294843.87,14874.0,0.0,0.0,101352.47,0.0,0.0,0.0,71520.0,0.0,0.0,0.0,0.0,0.0,0.0,55320.5,962441.73,0.0,0.0,20000.0,2364262.45,0.0,0.0
Home Improvement Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2231077.23,0.0,9200.0,0.0,0.0,0.0,0.0,0.0,132479.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167125747.35,0.0,0.0,0.0,0.0,0.0,4616478.05,0.0,0.0,1867557.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Homebuilding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Homefurnishing Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8420490.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hotels, Resorts & Cruise Lines",0.0,13541642.24,0.0,0.0,150088677.0,6132075.47,180266.51,3879358.41,58884.66,473370.31,9188208.53,0.0,347547.17,0.0,8306400.0,591396.13,0.0,0.0,44247.79,25768191.21,112609.5,0.0,13590915.99,304516.51999999996,141520.35,7197264.54,0.0,0.0,0.0,0.0,48034960.16,105911371.93,0.0,0.0,0.0,0.0,43020285.18,0.0,0.0,7185390.64,300636.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156239.92,52424861.24,43592.04,4615.04,0.0,0.0,0.0,0.0,1080008153.51,188.68,0.0,23561567.37,11241.86,0.0,125676609.85,513257573.75,0.0,0.0,749280.99,669386.12,24304.13,93864040.67,0.0,0.0,848627.42,0.0,0.0,0.0,0.0,16402480.57,0.0,39216635.93,113762436.09,469691.42000000004,213626.41999999998,11921280.18,0.0,622539.81,85528.3,27668.87,1495483.3699999999,5454044.4,6358209.28,0.0,1485186.9200000002,0.0,0.0,0.0,0.0,0.0,0.0,1311437.84,463152.51,0.0,71740.0,0.0
Household Appliances,0.0,912435353.1,0.0,0.0,8413634.04,0.0,0.0,2410410.46,0.0,46464496.02,296999944.41999996,0.0,0.0,0.0,720849.06,0.0,0.0,0.0,0.0,0.0,46406038.46,0.0,0.0,0.0,0.0,119938816.46,0.0,0.0,10949074.96,7683213.87,173951.32,172851473.16,27145639.17,118495577.68999998,0.0,0.0,173129183.85,134688.44,91723.19,0.0,228532.1,0.0,0.0,0.0,0.0,0.0,207261878.47,0.0,0.0,0.0,0.0,0.0,15429120.93,0.0,64898402.0,10326212.17,324752.77,0.0,0.0,798545.81,1134251422.03,0.0,23422930.740000002,0.0,0.0,161469642.47,5452918.01,0.0,0.0,0.0,768388987.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64059357.28,9703.4,0.0,102196.89,0.0,1592710.42,0.0,439877323.42,38707.0,8584.91,0.0,855800408.4100001,0.0,0.0,0.0,3198882.58,23900727.21,0.0,10746.9,185400.0,0.0,432838.15,0.0
Household Products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560964616.06,0.0,0.0,0.0,0.0,0.0,0.0,111.5,0.0,1344765.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1767541.39,0.0,0.0,0.0,0.0,27648458.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8288.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Housewares & Specialties,0.0,5090211.95,0.0,41143678.34,4263289.81,0.0,42611345.89,0.0,22114238.8,0.0,539613.11,0.0,0.0,594.69,20147786.04,0.0,0.0,0.0,31200.0,182755090.57,225066516.34000003,0.0,2652093.42,0.0,5428724.51,0.0,0.0,0.0,44721214.88,15804201.22,12203716.790000001,464081594.25,0.0,0.0,0.0,923489.98,625220955.6999999,250874.9,54441432.410000004,105794411.41,753391.71,0.0,0.0,0.0,0.0,0.0,7684714.46,0.0,0.0,0.0,0.0,179641.73,16762551.580000002,0.0,0.0,134174854.58,699186843.83,0.0,0.0,3436703.35,34014429.660000004,0.0,272793978.03999996,0.0,0.0,19242918.740000002,0.0,0.0,0.0,180000.0,95568989.13,0.0,5778399.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29792589.63,5099024.7700000005,0.0,20326393.42,0.0,0.0,8640130.41,973.8,0.0,171908040.14000002,17235650.64,0.0,0.0,32052377.939999998,0.0,0.0,0.0,22923561.689999998,15737833.4,65916.48,3299104.24,0.0,13368700.27,0.0,0.0
Human Resource & Employment Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59167.47,0.0,0.0,194900.0,428837201.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50888.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305615.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60697.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243938.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Gases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3817564.82,0.0,0.0,0.0,0.0,0.0,19497633.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5996159.34,907600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768927.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Machinery & Supplies & Components,0.0,127609916.35000001,149456589.3,95389964.96,3999755.2300000004,3850026.66,783630234.3,125000.0,48113406.849999994,1459966607.98,905292734.29,23324819.85,1094315.08,163291665.72,119871158.33,8026.55,0.0,3319590.8200000003,176105.47,758048576.96,423029741.49,15205074.95,538353250.18,238766409.18,295225811.26,4120203.42,1437133.51,0.0,1153232133.93,61522755.839999996,1553182656.08,1272046615.4,103094751.68,433796546.78000003,4713109.640000001,75141468.36,1562453708.63,23434891.960000005,866017134.27,50079421.87,29231295.47,54377603.13,15094743.28,0.0,0.0,51753237.48,949322111.14,0.0,2284.0,0.0,5510.62,196684668.73,915363591.96,1606061466.44,34410725.69,4819222.92,41572657.29,0.0,0.0,127307185.9,544448816.53,11374544.4,36461424.47,0.0,4977986.67,7926806754.79,56160456.29,0.0,0.0,392020.13,755065403.33,0.0,20482725.31,50562190.15,1398977.12,0.0,45251.33,0.0,511745754.71,0.0,899286430.12,46201315.62,23346463.090000004,375161783.54,473515471.26,89606792.57000001,8000000.0,26279281.69,110968029.30000001,67570142.16,602941884.22,278714121.12,152048543.17,559424.94,22802826.07,1225691373.51,0.0,0.0,34922492.61,1039471996.35,662892373.73,17032539.92,135724837.24,9891654.31,114148057.99000001,3391470.5799999996,0.0
Integrated Telecommunication Services,0.0,0.0,0.0,0.0,11208145.55,32169.81,0.0,0.0,3694381.15,141373939.69,55051437.61,4015049.36,7652845.4,0.0,594059.4,287194.63,0.0,0.0,1583390.79,167382587.37,110114635.37,126765.24,20683947.81,89024.68,0.0,43752515.93,0.0,0.0,0.0,22666714.98,1913872.48,0.0,0.0,0.0,0.0,0.0,225155203.26000002,64969.91,49680562.45999999,0.0,2331792.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86226697.29,4352655.59,4296.0,424327.1,0.0,0.0,0.0,503676011.84999996,7985.67,0.0,0.0,0.0,0.0,107676842.91,1158478518.88,0.0,0.0,115335.85,38250767.18,0.0,0.0,0.0,0.0,329231.47,2660006.63,0.0,0.0,0.0,0.0,0.0,746553924.0,0.0,68881011.43,2221764.83,5788000.0,3047333.66,871765.0,0.0,0.0,270006095.81,511731.77,0.0,0.0,24464114.32,0.0,0.0,0.0,263879033.8,28747427.42,14471.7,0.0,0.0,123140.84,0.0,152695016.0
Internet Services & Infrastructure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leisure Facilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68995762.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1939687.67,0.0,0.0,0.0,0.0,1374730.2,0.0,2857142.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1835846.27,0.0,0.0,0.0,0.0,0.0,0.0,283018.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22954638.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leisure Products,57547.17,0.0,0.0,0.0,0.0,0.0,1646032.47,0.0,134642.31,0.0,0.0,0.0,0.0,0.0,0.0,849400.0,0.0,0.0,0.0,758690.0,0.0,0.0,924884897.99,0.0,0.0,0.0,0.0,0.0,442641.48,0.0,5907258.25,161210.3,0.0,0.0,0.0,0.0,85343.79,0.0,343060.86,0.0,750759.5700000001,0.0,0.0,0.0,0.0,0.0,520206.93,0.0,0.0,0.0,0.0,0.0,4916332.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393482.9,0.0,0.0,69552.22,3435327.45,0.0,0.0,21150871.8,497589.27,0.0,1037535.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2816586.48,0.0,474318.62,0.0,0.0,0.0,7142328.81,0.0,0.0,0.0,0.0,117924.53,815.22,188838.69,1800.0,263578.0,0.0,0.0
Life Sciences Tools & Services,2650648.16,206772408.29,0.0,64460825.58,551534046.0799999,641381.16,69258503.28,10052346.62,168031494.58,19014404.14,444146988.59000003,0.0,517751380.6,0.0,29812983.27,977154.46,0.0,249401974.23000002,242862470.59,230430502.10999998,100863390.88000001,381800.0,137685540.38,897.73,15371684.290000001,5502951.0,1562038.88,28697186.27,103905769.68,183155794.89000002,77710200.26,254303871.31,48799.91,1042902232.16,0.0,5964161.25,1640956843.7600002,26786181.59,196418774.2,6096960.08,834666756.9499999,1280470.27,0.0,0.0,0.0,3880207.38,700983.12,0.0,0.0,3480226.1,93220334.67,235520743.60000002,429964340.71000004,267815496.59,3920236.3,528830.04,0.0,0.0,6390776.04,601766.04,594077871.61,0.0,6050440.77,0.0,0.0,319194076.87,5716706.7700000005,0.0,1639308.19,20619.04,7112817141.3,0.0,48367458.07,238882.0,7312968.38,0.0,270278.35,33698.77,4316264.99,0.0,59501714.22,0.0,63752.219999999994,268074231.98,92590238.35,6448289.11,12898335.23,0.0,1428224678.55,3500580.69,357366.38,96777501.16,656643121.57,288088.56,0.0,964880277.85,0.0,18750.0,16545730.84,922581894.4,88468344.0,27215325.95,18132388.62,0.0,111955946.50999999,10601905.29,0.0
Marine Ports & Services,0.0,0.0,0.0,0.0,95166307.72999999,0.0,0.0,0.0,7921513.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5053100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26570.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21757384.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72052826.72,2816981.06,640142.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83882463.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37237004.62,0.0,0.0,3831.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marine Transportation,0.0,0.0,0.0,1407819.04,166193876.11,0.0,0.0,0.0,0.0,21949.22,0.0,137643.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21746.52,506526027.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2230088.44,0.0,54366494.8,26907833.86,38992302.6,0.0,0.0,0.0,1278601.51,0.0,0.0,1871295.56,0.0,0.0,0.0,0.0,0.0,347656.32,1493432.8599999999,0.0,0.0,0.0,0.0,1037265822.3599999,273641940.78999996,17693065.880000003,0.0,210593477.94,0.0,0.0,0.0,423596768.71999997,0.0,0.0,0.0,0.0,0.0,109244807.74000001,0.0,0.0,0.0,0.0,0.0,0.0,3765222678.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176875708.65,0.0,0.0,11304353.82,0.0,0.0,1321773.58,0.0,164485.39,0.0,0.0,797867913.25,6783.95,0.0,0.0,2058993.93,0.0,0.0,0.0,0.0,0.0,0.0,150603052.1,0.0,6688604.4399999995,0.0,0.0
"Metal, Glass & Plastic Containers",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113274.34,0.0,0.0,321890039.25,0.0,964716.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3199353.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376665.48,0.0,0.0,0.0,143474.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3005706.07,0.0,0.0,0.0,0.0,348672.57,0.0,0.0,95321401.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51593109.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
