Supplier_Industry,Advertising,Aerospace & Defense,Agricultural & Farm Machinery,Agricultural Products & Services,Air Freight & Logistics,Airport Services,Aluminum,Apparel Retail,"Apparel, Accessories & Luxury Goods",Automobile Manufacturers,Automotive Parts & Equipment,Automotive Retail,Biotechnology,Brewers,Building Products,Cable & Satellite,Casinos & Gaming,Coal & Consumable Fuels,Commercial Printing,Commodity Chemicals,Communications Equipment,Computer & Electronics Retail,Construction & Engineering,Construction Machinery & Heavy Transportation Equipment,Construction Materials,Consumer Electronics,Consumer Staples Merchandise Retail,Copper,Distillers & Vintners,Distributors,Diversified Chemicals,Diversified Metals & Mining,Diversified Support Services,Drug Retail,Education Services,Electric Utilities,Electrical Components & Equipment,Electronic Components,Electronic Equipment & Instruments,Environmental & Facilities Services,Fertilizers & Agricultural Chemicals,Food Distributors,Food Retail,Footwear,Forest Products,Gas Utilities,Gold,Health Care Distributors,Health Care Equipment,Health Care Facilities,Health Care Services,Health Care Supplies,Health Care Technology,Heavy Electrical Equipment,Highways & Railtracks,Home Furnishings,Home Improvement Retail,Homebuilding,Homefurnishing Retail,"Hotels, Resorts & Cruise Lines",Household Appliances,Household Products,Housewares & Specialties,Human Resource & Employment Services,Industrial Gases,Industrial Machinery & Supplies & Components,Integrated Telecommunication Services,Internet Services & Infrastructure,Leisure Facilities,Leisure Products,Life Sciences Tools & Services,Marine Ports & Services,Marine Transportation,"Metal, Glass & Plastic Containers",Motorcycle Manufacturers,Movies & Entertainment,Office Services & Supplies,Oil & Gas Drilling,Oil & Gas Equipment & Services,Oil & Gas Exploration & Production,Oil & Gas Refining & Marketing,Oil & Gas Storage & Transportation,Other Specialty Retail,Packaged Foods & Meats,Paper & Plastic Packaging Products & Materials,Paper Products,Passenger Airlines,Personal Care Products,Pharmaceuticals,Publishing,Rail Transportation,Renewable Electricity,Research & Consulting Services,Restaurants,Security & Alarm Services,Semiconductors,Soft Drinks & Non-alcoholic Beverages,Specialized Consumer Services,Specialty Chemicals,Steel,Technology Distributors,"Technology Hardware, Storage & Peripherals",Textiles,Tires & Rubber,Trading Companies & Distributors,Water Utilities,Wireless Telecommunication Services
Forest Products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2887815.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97784206.60000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2844274.2199999997,2000.0,0.0,0.0,0.0,471.7,0.0,0.0,91647.06999999999,0.0,0.0,0.0,0.0,0.0,0.0,518643992.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408866.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1832742.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1853477.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gas Utilities,0.0,0.0,0.0,0.0,1198313334.01,525680536.36,29712690.28,22598665.23,914322.5900000001,0.0,1356815.78,2531566.4299999997,105306417.92,0.0,29421922.14,0.0,0.0,3874100.0,0.0,725415185.72,3809.84,0.0,1326107417.61,0.0,4268.92,0.0,0.0,0.0,6920384.050000001,8685156.49,52700554.54,854223387.9000001,0.0,0.0,0.0,0.0,0.0,0.0,622154096.8700001,5221962.7,987173990.46,0.0,0.0,0.0,0.0,13007564589.76,31375622.2,0.0,0.0,0.0,0.0,0.0,53293076.56,0.0,0.0,0.0,0.0,0.0,0.0,3761300.67,0.0,0.0,57583230.52,0.0,0.0,15185597.8,0.0,0.0,0.0,0.0,11894005.68,0.0,0.0,41705140.94,0.0,13765884.399999999,0.0,0.0,119212469.15,10550528.8,0.0,188986.62,62040199.81,560180.37,357526365.76,0.0,0.0,0.0,10635995.18,0.0,0.0,1416397469.46,196736105.16,0.0,0.0,15681830.2,0.0,0.0,0.0,511585295.27,0.0,0.0,601738965.34,0.0,386593468.95,0.0,0.0
Gold,0.0,0.0,0.0,7146628.46,823840.29,0.0,6377746.14,468992132.04,135768354.22,755979.44,12358863.27,0.0,0.0,0.0,0.0,12538.06,0.0,0.0,72500.0,157971179.57,1575200.0,0.0,3302082.85,0.0,2411345.4000000004,0.0,0.0,0.0,0.0,30300500.75,0.0,510621840.81999993,0.0,0.0,0.0,4423964.6,38592967.83,0.0,0.0,196871975.07,15546.63,0.0,0.0,0.0,0.0,1143775.26,4245397463.12,0.0,0.0,0.0,0.0,0.0,33843.36,0.0,5301925.41,797925.23,0.0,0.0,0.0,1301151.61,103190729.85,0.0,0.0,0.0,58514.0,810137683.32,88192.89,0.0,0.0,2050446.06,40185216.6,0.0,0.0,147731.96,279994024.8,101237792.85,0.0,0.0,0.0,0.0,0.0,0.0,61500.0,186856.86,423194855.53,0.0,9827574.23,0.0,132743.36,0.0,9592200.0,535756914.9,2444525.55,0.0,0.0,857934714.52,0.0,2949637.49,0.0,311655272.33,57269.68,0.0,991469.95,2734460.93,470049.57,500.0,0.0
Health Care Distributors,0.0,0.0,0.0,0.0,10874041.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968212.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17186821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health Care Equipment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15128453.879999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32258380.849999998,542681.42,0.0,3330456.74,560747.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128362.84,10461.09,0.0,0.0,0.0,7631122.14,0.0,722707115.14,471698.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22140037.080000002,0.0,0.0,618389.27,22364379.32,0.0,0.0,0.0,16924240.07,0.0,0.0,6132100.0,0.0,0.0,5318962.8100000005,0.0,0.0,265654.18,18686963.35,0.0,0.0,0.0,40616941.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3426285.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075297.3399999999,0.0,0.0,26053088.92,0.0,0.0,247787.61,0.0,52105611.5,49699737.69,0.0,0.0,824600.0,0.0,0.0
Health Care Facilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3084156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2185020.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Health Care Services,0.0,0.0,0.0,0.0,6100270.0,0.0,15108119.1,0.0,6260030.38,0.0,24016595.84,10319517.33,298971.98,0.0,15284.03,26795235.16,0.0,1560940.74,0.0,208836756.67,131032297.58,0.0,352792759.45,96167461.25,336283.18,0.0,0.0,18406442.67,20894679.33,8239799.51,7961.67,202495374.88000003,0.0,0.0,0.0,0.0,141150033.41,0.0,3782761.45,2639823.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1132428.29,1029476881.65,507982724.71999997,85988141.48,0.0,0.0,0.0,0.0,0.0,1100105.16,0.0,21094822.76,0.0,0.0,0.0,0.0,4907957.68,736.5,0.0,0.0,0.0,280817838.05,0.0,0.0,3355400.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46376771.59,0.0,29006250.44,23094991.61,0.0,0.0,3486688.5,0.0,0.0,108800.0,0.0,0.0,0.0,1279137.8900000001,0.0,0.0,0.0,1983855907.5,2032654.69,21036519.5,0.0,290929926.28,1229830.76,0.0,0.0
Health Care Supplies,593760.59,34745718.96,0.0,102654041.88000001,97872388.47000001,146808.23,445817722.45,0.0,408741.53,332097.14999999997,6791091.7,10390571.16,75279569.83,0.0,122724.53,286891.3,0.0,104003689.39,0.0,624492268.48,54082929.2,0.0,687381806.7,0.0,11127.08,0.0,86477.99,979541.28,1389603.96,3237030.81,437183450.65999997,6054883.89,193041703.89000002,0.0,2003031.2599999998,109570864.2,858379569.4,80679049.56,284840854.39,47169.82,21104510.560000002,0.0,0.0,3470865.38,0.0,0.0,101412.0,0.0,2258237.41,36690.26,6729500.31,1628705295.0,43918533.089999996,0.0,5100237.74,0.0,0.0,0.0,0.0,207091.51,1005841.26,0.0,2482894.75,0.0,0.0,326089499.41,80032877.67,0.0,41891.2,0.0,333969485.11,7046943.92,21344430.23,7165631.24,24153770.14,639766.8,0.0,0.0,0.0,583800.0,0.0,0.0,9174845.39,74554396.49,30290514.020000003,14258533.21,0.0,0.0,9584080.51,3773.58,0.0,1097081723.17,53853967.089999996,0.0,38680.0,129198197.25999999,0.0,0.0,0.0,1875002394.85,12550011.700000001,17735845.31,2082900.0,2800.0,410415597.09999996,8548938.05,0.0
Health Care Technology,213775140.06,60966178.5,29171030.28,299784721.19,1695417215.24,129567557.10000001,328284142.98,108910031.48,175309478.53,2383584381.38,1292192579.65,38459409.06,9552800.440000001,40825820.03,107236845.78999999,517446954.25,0.0,429259641.03,32756699.41,4112115104.4900002,1835174499.18,7107825.59,5326745895.85,704836153.34,1564804576.7,690517334.1,268979070.19,37987598.300000004,23847510.02,702571699.86,1083026028.72,2607441342.48,83365040.88,62209299.66,3450201.5999999996,872099635.1,5086483356.59,18534944.900000002,910123523.67,430757359.75,681356892.5699999,227739725.41,24399907.29,13269911.52,49509700.0,50073644.71,52390393.51,123671.21,23038620.89,88552030.99,425359181.65999997,134667785.44,10637274753.57,470656933.14,26426427.03,335485278.24,109284923.48,17343431.72,64661714.56,369648630.1,896119660.72,5863129.0,596194734.45,1182787.65,0.0,4263512804.32,1946854891.72,0.0,0.0,6296217.9399999995,2540896984.39,2299022.34,173831359.54,36009132.25,55095115.32,884003407.5099999,254851761.91,0.0,25942555.990000002,1036610.21,39048682.53,244422231.26,61652786.04,794719870.27,1346288592.89,523095349.54999995,972153989.77,0.0,367972873.65999997,91474730.10000001,8159388.59,3068522345.46,951073357.73,268819531.33000004,259369703.93,4751334987.34,29668953.49,0.0,12925427.56,8694015451.29,1235234669.65,1173840531.3,207347261.81,205078685.20000002,401250281.5,242477235.67,0.0
Heavy Electrical Equipment,0.0,0.0,0.0,0.0,135106.13,0.0,0.0,0.0,0.0,742425291.28,477811309.98,0.0,272843.93,5388336.36,173328316.11,0.0,0.0,0.0,0.0,231990.36,5486725.66,0.0,2544988287.3900003,1165692798.81,9131110.58,0.0,0.0,0.0,0.0,2804424.78,195292005.76,193240089.94,0.0,0.0,0.0,20775.47,247056504.86,646017.7,28284241.46,29245.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694159.29,45966540.49,2144714805.12,0.0,0.0,0.0,0.0,0.0,128498.79,0.0,0.0,0.0,0.0,0.0,1185299008.97,1838131.86,0.0,0.0,0.0,138567326.9,0.0,0.0,20105650.26,6155423.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276998951.11,0.0,0.0,0.0,0.0,81504312.39999999,23976.8,0.0,643306113.71,47357750.34,0.0,0.0,570842374.9899999,0.0,0.0,0.0,0.0,3865769.41,23188708.29,13759814.29,0.0,250615210.8,0.0,0.0
Highways & Railtracks,0.0,0.0,0.0,0.0,332934380.62,2113.5,58726.55,0.0,943064.6,0.0,0.0,0.0,0.0,0.0,2360353.04,0.0,0.0,0.0,0.0,3662524.0,5915.04,0.0,911796115.16,0.0,0.0,0.0,0.0,0.0,0.0,743.36,619509.72,2952647.0,0.0,0.0,0.0,0.0,241587429.48000002,0.0,2028422.36,153998037.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2336.28,14593290.290000001,0.0,1822284218.6,0.0,5726606.19,0.0,0.0,0.0,3320928.01,0.0,531545.89,0.0,0.0,7128459.49,0.0,0.0,0.0,0.0,22084789.01,0.0,284271532.59,0.0,0.0,0.0,0.0,0.0,0.0,249443.72,0.0,0.0,0.0,0.0,101585.84,0.0,0.0,0.0,45660.38,0.0,0.0,842509911.89,678004.1,0.0,0.0,9942672.649999999,0.0,0.0,0.0,650365.35,0.0,0.0,0.0,0.0,1522.12,0.0,0.0
Home Furnishings,0.0,0.0,0.0,3349377.75,360920.52999999997,0.0,4676420.67,6005.31,1093307.47,148264674.64,174800666.5,0.0,0.0,0.0,68290493.56,0.0,0.0,0.0,0.0,15072910.83,16069506.19,0.0,19394957.86,348000.0,0.0,0.0,0.0,0.0,0.0,17545238.77,1532848.21,254885100.78,0.0,0.0,0.0,108942395.13,8055820.31,0.0,737910.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346678.76,0.0,0.0,0.0,0.0,0.0,209303141.99,0.0,0.0,1073249862.73,0.0,0.0,39479697.82,9450797.629999999,30377443.470000003,0.0,19152031.06,0.0,0.0,21659205.64,21723.01,0.0,0.0,0.0,31347576.22,0.0,0.0,0.0,0.0,0.0,11719302.32,0.0,0.0,0.0,0.0,0.0,365511.15,430709423.79,57342992.72,31007676.65,0.0,0.0,40081.42,0.0,0.0,100521401.47,60520.0,0.0,1611295.71,11549015.89,0.0,0.0,0.0,6194.69,2010595.14,0.0,39435719.0,46000.0,57486350.0,17234138.38,0.0
Home Improvement Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60912076.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11875981.13,0.0,21520.0,0.0,0.0,0.0,0.0,0.0,200171.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281412364.65000004,0.0,0.0,0.0,0.0,0.0,22880845.62,0.0,0.0,2385192.11,0.0,0.0,0.0,0.0,197836300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374088263.44,0.0,0.0,0.0,0.0,11783315.03,0.0,84579177.66,0.0,0.0,0.0,0.0
Homebuilding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772663.79,0.0,0.0,0.0,0.0,0.0,0.0,18423.3,586313.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911127.9299999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1033725.2000000001,0.0,0.0,0.0,0.0,1550226.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6450940.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Homefurnishing Retail,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10507324.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65378771.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4263088.34,0.0,0.0,0.0,0.0,2830188.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481895.01,0.0,0.0,108428161.49000001,553465.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21509.43,68639.0,0.0,0.0,0.0,0.0,1768419.91,0.0,2119711.47,316175744.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41989135.29,0.0,0.0
"Hotels, Resorts & Cruise Lines",180109369.4,32484394.44,0.0,14389212.92,378747137.9,12612075.5,117461587.47,0.0,119158851.14999999,5987549.91,172387303.99,0.0,695094.34,0.0,106245983.05,1084349.23,0.0,0.0,39184.77,191626960.94,13543665.03,0.0,238481823.3,380677.43000000005,171689209.32000002,128947611.02000001,0.0,0.0,86760.0,21198220.28,108120647.08,531461552.83,0.0,0.0,2138196.23,712806.95,132923843.22,0.0,36470097.03,36976058.06,977672.6000000001,0.0,0.0,0.0,0.0,0.0,105130.7,0.0,36437.81,0.0,0.0,12303616.5,434219599.55,13636338.0,166457.28,366388.3,0.0,0.0,21163.0,7923279631.87,0.0,0.0,34365502.85,8651870.850000001,0.0,582274445.86,998321621.37,0.0,0.0,3039355.82,52809107.71,2228299.26,501143017.55,85179.24,4669087.46,2511075.79,44409.2,0.0,0.0,0.0,28865726.91,52269171.71,94358266.0,447731950.59999996,1525720.84,2518160.32,454143360.65999997,0.0,717559.78,16825.0,27668.87,62388441.0,17390653.42,24664115.02,0.0,163010917.6,0.0,0.0,1008411.0,20613279.92,155544048.31,0.0,8828548.89,938574.89,7835170.79,169970.0,0.0
Household Appliances,0.0,0.0,0.0,0.0,18344883.5,0.0,66987.36,7239643.5,88.5,545922573.3299999,40354997.41,0.0,0.0,0.0,720849.06,0.0,0.0,0.0,0.0,23064.66,1299223.04,0.0,0.0,0.0,11177098.809999999,347264833.21999997,0.0,0.0,38041275.92,42384877.55,5655851.71,258887806.23,61644113.85,272317031.67,0.0,0.0,294823430.01,672778.49,221762435.09,102376021.9,382072.06,4009325.65,0.0,0.0,0.0,0.0,353646877.21999997,0.0,0.0,0.0,353142747.03,624913.18,94038502.35,0.0,351271700.05,24197799.310000002,29754794.74,0.0,0.0,2528335.23,3221292018.25,0.0,54039148.31999999,0.0,0.0,478338039.16,10762812.48,0.0,0.0,0.0,812369295.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5308100.57,0.0,0.0,38949948.1,223047521.37,43403340.4,2988300.0,229552.88,0.0,12310228.98,0.0,498172613.62,424471.66000000003,8584.91,0.0,342260071.61,0.0,0.0,0.0,33043303.13,194043938.38,0.0,12144.0,317600.0,0.0,721660.64,0.0
Household Products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100044204.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113297467.0,0.0,0.0,0.0,111.5,0.0,54932985.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9556655.51,0.0,0.0,0.0,32750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.75,0.0,0.0,16938724.0,0.0,0.0,0.0,0.0,69029427.14,2704152.47,0.0,0.0,0.0,0.0,36846313.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81731322.01,0.0,0.0,0.0,0.0,0.0,90935984.83,7668948.84,0.0,0.0,0.0,0.0,0.0,0.0,1066988.93,0.0,0.0,0.0,0.0,55189676.19,0.0,0.0
Housewares & Specialties,0.0,51866636.129999995,0.0,61691629.7,20854875.5,0.0,82272430.82,30004850.47,80788240.23,165293786.05,65417458.75,0.0,88404.48,0.0,55785907.55,0.0,0.0,45965.4,9304815.61,1592061001.32,268472206.56,0.0,62278590.720000006,220584513.38,72318619.78,0.0,0.0,431255791.07,87842293.03,29164037.38,100370760.66000001,979702326.8,12444002.67,0.0,387935.86,650658.0,1167531477.25,17738906.76,264352228.59,235938474.39,20737994.86,15335165.0,32562.39,0.0,0.0,9425822.28,12416761.059999999,0.0,0.0,0.0,0.0,202995.15,287800201.13,12697378.63,22526760.03,360918062.39000005,0.0,0.0,0.0,13576922.469999999,71952152.3,0.0,888702418.61,0.0,0.0,350998817.15000004,892475.5499999999,0.0,0.0,169811.32,287049915.65,250000.0,15840524.34,0.0,11329176.38,0.0,7279081.65,0.0,0.0,0.0,44224760.98,0.0,54660076.91,523583217.57,31212882.91,37875281.18,0.0,0.0,1230044.0,2080.22,0.0,797063808.01,22207333.44,0.0,0.0,1512929537.6200001,0.0,0.0,249315.58,62629281.589999996,455600856.14000005,1039122.59,6057089.819999999,76217681.67,149169315.49,31475037.19,0.0
Human Resource & Employment Services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110604.57,0.0,0.0,389600.0,0.0,0.0,0.0,0.0,68867.92,59198.11,0.0,0.0,0.0,0.0,711170.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20707930.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109374339.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997348.64,167520.0,0.0,0.0,462264.14,27408133.47,0.0,0.0,2406940.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0
Industrial Gases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14867.26,0.0,0.0,0.0,41542975.82,0.0,0.0,0.0,0.0,453155.38,1248300.0,0.0,0.0,0.0,61000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148562648.15,8680167.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54114330.74,0.0,19847209.53,0.0,0.0,0.0,0.0,0.0,688.68,0.0,0.0,0.0,0.0,0.0,0.0,83.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Industrial Machinery & Supplies & Components,142823631.59,167629015.17000002,399257377.44,639702291.9399999,1133142921.49,94359532.17,1948591205.02,234104771.68,185788132.11,4020423169.33,1989166647.83,98094471.05,55984962.51,352122562.02,437557035.37,214322501.66,0.0,907822037.2800001,168457024.59,4964494606.900001,2479802449.01,68612023.02,3510454186.9700003,4311953680.84,3341577330.62,4108241.48,19977336.84,41451368.1,962448703.14,292087635.77,1036155669.21,1951460008.24,311014167.31,1012436503.39,9248870.37,1015449416.62,6119067081.88,100938293.17,1393208757.91,537776582.35,814532696.29,540394697.15,299818355.65,0.0,343299477.84,193149882.1,1395560775.74,0.0,25674879.56,0.0,1184142.09,902162843.61,4859367226.4,5556100648.12,42605160.78,29458780.34,654768595.28,0.0,449511.73,311832078.11,1151157123.94,12807393.889999999,334889465.77,11342000.0,12077970.53,29068963817.45,645852091.55,0.0,0.0,265145567.7,3477908476.91,0.0,247115489.3,260040597.61,193867087.22,0.0,40842988.08,0.0,32960529.21,43828734.49,356636637.08,542211768.49,104067665.58,1589717279.6299999,1104785191.2,988973226.27,154749674.34,47902124.349999994,398023222.56,135000496.05,835308465.41,2693764518.64,363798986.13,1324933.52,43344201.13,4780626357.2300005,0.0,0.0,108907791.58999999,6682667652.5,2491326753.5299997,195823106.85,664470353.07,25656499.9,1695946657.94,5336098.32,0.0
Integrated Telecommunication Services,23231613.57,0.0,0.0,0.0,113557144.53999999,32169.81,0.0,273585619.69,8865218.81,680554093.96,93960663.94,8143706.13,8266035.98,0.0,1939995.8699999999,4463870.07,0.0,0.0,2153501.65,223141980.0,171816339.51999998,206618.58,781503583.49,12928902.07,4667356.2,27303225.43,406945.9,0.0,0.0,46207742.03,4082916.22,36249604.2,9745828.33,18867.92,294537912.98,56147192.99,614036828.5,213256.13,890827181.5699999,115719807.86,16155312.52,998855820.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1399042.39,1278895937.6599998,11787705.030000001,0.0,3264403.96,0.0,0.0,0.0,1562581796.14,100833746.4,0.0,5722983.8,0.0,0.0,1105106313.88,849852985.45,0.0,0.0,11159068.9,135198426.82999998,0.0,0.0,0.0,0.0,9742619.620000001,28704932.53,0.0,0.0,0.0,0.0,0.0,0.0,4131092.0300000003,138623283.57,4268697.08,14351000.0,7266506.62,477614453.47,0.0,0.0,339189779.07,108669464.89999999,0.0,0.0,727677443.56,0.0,0.0,0.0,562073300.0,154120239.54,120932770.81,130411.55,315342.12,29187284.990000006,0.0,291514626.28
Internet Services & Infrastructure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leisure Facilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182049537.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.99,0.0,5098786.73,0.0,0.0,5597788.0200000005,0.0,3347988.7,0.0,2858723.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3850.0,0.0,6967726.41,0.0,0.0,0.0,0.0,0.0,17846885.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25276340.35,1113198.11,0.0,0.0,0.0,0.0,0.0,1240566.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36659814.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35596757.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
